ASV.ID,5m Dec2014,25m Dec2014,45m Dec2014,75m Dec2014,100m Dec2014,125m Dec2014,155m Dec2014,175m Dec2014,300m Dec2014,400m Dec2014,500m Dec2014,770m Dec2014,5m Apr2015,25m Apr2015,75m Apr2015,100m Apr2015,125m Apr2015,150m Apr2015,175m Apr2015,300m Apr2015,400m Apr2015,500m Apr2015,770m Apr2015,5m Aug2015,25m Aug2015,45m Aug2015,75m Aug2015,100m Aug2015,125m Aug2015,150m Aug2015,175m Aug2015,300m Aug2015,400m Aug2015,500m Aug2015,770m Aug2015,5m Dec2015,25m Dec2015,45m Dec2015,75m Dec2015,100m Dec2015,125m Dec2015,150m Dec2015,175m Dec2015,300m Dec2015,400m Dec2015,500m Dec2015,770m Dec2015,Level1,Level2,Level3,Level4,Level5,Level6,Level7,Level8,Taxa
015ba3abceccdf4e11690e870c4493f9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7393.65434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Nassellaria_X,Nassellaria_XX,Nassellaria_XX_sp.;,Rhizaria-Radiolaria
0163805a7a82f59f3e26e1fa3f1ac768,0,247.9180596,311.1723745,0,0,0,0,0,0,0,0,0,0,0,203.055745,698.6064024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,XXX,XXX,Alveolates-Dinophyceae
017e18732b2a25f3a9c0850c406ea94e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.8077738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3E,MAST-3E_X,MAST-3E_X_sp.;,Stramenopiles-MAST
017e4286ef2d8745e97305a7207ceadc,0,58.33366108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_X,Acantharea_XX,Acantharea_XXX,Acantharea_XXX_sp.;,Rhizaria-Radiolaria
0183bfb542f97ca7875ce0f7cadfd607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.90045732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.;,Stramenopiles-MAST
018564a97bb484348cee398db067478d,0,0,0,0,214.4951069,583.9124135,0,0,0,0,0,0,0,0,0,249.5022866,521.8360424,259.4264681,0,0,0,0,0,0,0,0,0,919.8679227,556.8509319,264.1537933,470.2080784,0,0,0,0,0,0,0,0,955.1770484,1229.315025,797.0472852,286.938024,0,0,0,0,Eukaryota,Opisthokonta,XXX,XXX,XXX,XXX,XXX,XXX,Opisthokonts-Other
018cc5739fddf063f7701365638d3d25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.23774468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B-Group-IV,XXX,XXX,Rhizaria-Radiolaria
018d4d7aaf7f678a9c13877431c4ec1f,0,0,0,0,0,0,0,0,0,322.3210777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296.424158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria,Chlamydodontidae,Chlamydodontidae_X,Chlamydodontidae_X_sp.;,Alveolates-Ciliates
018ff4e1c331b95fec6fdf58ed83bc31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.1976483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-20,Dino-Group-II-Clade-20_X,Dino-Group-II-Clade-20_X_sp.;,Alveolates-Syndiniales
0190079bbd749e4a4de1bc1bafa6d659,0,0,0,0,0,0,753.280772,0,0,0,0,0,0,0,0,0,0,497.2340638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B-Group-IV,Sticholonche,Sticholonche_sp.;,Rhizaria-Radiolaria
019a809c7a23e3c6d81b1cd86eb3ab70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.2172923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.;,Alveolates-Syndiniales
019ff9b052dcf4eb610f7e43f6e5603c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268.763802,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia,Scuticociliatia_X,Scuticociliatia_XX,Scuticociliatia_XX_sp.;,Alveolates-Ciliates
01a46bc77e4288b3a123d2586243675e,0,0,0,0,0,0,1110.09798,0,0,0,0,0,0,0,0,0,0,929.6115106,840.329833,0,0,0,0,0,0,0,0,405.8240835,0,0,0,0,0,0,0,0,0,0,0,0,0,541.9921539,956.4600798,0,0,0,0,Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3F,MAST-3F_X,MAST-3F_X_sp.;,Stramenopiles-MAST
01aac1c1c96267a8a652657f36ab9a70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.42266141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.;,Alveolates-Syndiniales
01afdb0b3d6c65c796b763bdecd8d1a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.5388708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-9,Dino-Group-II-Clade-9_X,Dino-Group-II-Clade-9_X_sp.;,Alveolates-Syndiniales
01b286074263ae57503451e42e74d343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.3774468,0,0,0,0,0,0,0,0,0,351.7142057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.;,Hacrobia-Haptophytes
01b72dc639da605e0e76f64cfe11a785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.4014394,0,136.4246655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-20,Dino-Group-II-Clade-20_X,Dino-Group-II-Clade-20_X_sp.;,Alveolates-Syndiniales
01ba66c5ca5ad35e6eb71aa1815f935e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.4538641,0,0,0,0,0,0,0,Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_D,Stephanoecidae_Group_D_X,Stephanoecidae_Group_D_X_sp.;,Opisthokont-Choanoflagellida
01c32be07fc340bb6f40d2939ce2a937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.822151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.2913484,286.938024,0,0,0,0,Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3L,MAST-3L_X,MAST-3L_X_sp.;,Stramenopiles-MAST
01c5b25d8b827f9db0aea81de4e20ed4,0,0,0,0,0,0,0,0,1033.464422,283.6425484,297.0264673,269.4460213,0,0,0,182.9683435,0,259.4264681,0,466.9271829,332.2635311,491.7421741,569.9680854,0,0,0,0,0,0,264.1537933,587.760098,0,355.5985214,0,0,0,0,0,0,0,0,0,0,769.6834192,295.6487323,293.4822636,206.5429445,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III_XX_sp.;,Alveolates-Syndiniales
01cb8e92ece8f723acc4fa8b633017f8,1217.753153,0,0,0,0,0,0,0,0,0,0,0,323.0272046,0,0,0,0,0,0,0,0,0,0,154.6143874,372.0672695,366.6497422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_X,Acantharea_XX,Acanthocolla,Acanthocolla_cruciata;,Rhizaria-Radiolaria
01cc8db6c053c6f5f2699cc268d21818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.29130165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Hacrobia,Centroheliozoa,Centroheliozoa_X,Pterocystida,Pterocystida_X,Pterocystida_XX,Pterocystida_XX_sp.;,Hacrobia-other
01d11cc63716d274f8ecb008511511a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606.9259537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3A,MAST-3A_X,MAST-3A_X_sp.;,Stramenopiles-MAST
01d52eff10b40a9402b5f136fd7d679c,0,0,0,0,0,0,0,0,0,0,0,107.7784085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Rhizaria,Radiolaria,Acantharea,Chaunacanthida,Chaunacanthida_X,Gigartacon,Gigartacon_fragilis;,Rhizaria-Radiolaria
01d6c7cf517d401bb256542785ef0713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486.399357,2311.691186,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Prorocentrum,Prorocentrum_sp.;,Alveolates-Dinophyceae
01e706ff4217514879cccf325bb12cef,0,0,0,0,0,0,0,0,0,1405.319899,0,422.1321,0,0,0,0,0,0,0,0,851.4252984,42.14932921,352.0391116,0,0,0,0,0,0,0,0,0,387.9256598,0,0,0,0,0,0,0,0,0,0,0,1448.678788,0,0,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B-Group-IV,Sticholonche,Sticholonche_sp.;,Rhizaria-Radiolaria
01e8be77e84bba05b19b7cee6ba24579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.83845272,33.26697154,0,0,0,0,0,0,0,0,0,162.955441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III_XX_sp.;,Alveolates-Syndiniales
01eac52da528a7ce343ba3b630f273a6,0,0,0,0,0,0,0,0,0,0,0,143.7045447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.50613493,Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,Picozoa_XXXX_sp.;,Hacrobia-other
01eb8e37f126f25a4a00437e9f963a9f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.2913484,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-16,Dino-Group-II-Clade-16_X,Dino-Group-II-Clade-16_X_sp.;,Alveolates-Syndiniales
01ecc3239a55d9497ef9f17584e7f783,0,0,0,0,0,0,0,1390.994067,0,0,0,0,0,0,0,0,0,691.8039149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Leegaardiellidae_B,Leegaardiella,Leegaardiella_sp.;,Alveolates-Ciliates
01f0856c58647a35e62999b74717465b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.1236874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Rhizaria,Radiolaria,RAD-A,RAD-A_X,RAD-A_XX,RAD-A_XXX,RAD-A_XXX_sp.;,Rhizaria-Radiolaria
01f9f3adef048a0fafa5ab7743d3a0fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.7418305,0,0,0,0,0,0,0,0,Eukaryota,Rhizaria,Radiolaria,Acantharea,Arthracanthida-Symphyacanthida,Arthracanthida-Symphyacanthida_X,Arthracanthida-Symphyacanthida_XX,Arthracanthida-Symphyacanthida_XX_sp.;,Rhizaria-Radiolaria
020f1013a8ba36f790962a263780f9a6,0,0,0,0,0,0,845.788937,1314.425586,3558.257252,2836.425484,3995.005986,1751.399138,0,0,0,0,0,756.6605319,0,3618.685668,15699.45184,4481.878673,6085.2475,0,0,0,0,0,0,0,2086.548348,3433.772095,6659.390492,4988.349056,3302.115402,0,0,0,0,0,0,0,0,3397.223367,2010.411379,3326.132321,1770.368096,Eukaryota,Alveolata,Dinophyta,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,XXX,XXX,Alveolates-Dinophyceae
0213a4da3f60278fbfeec03fdb403242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.05637285,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.;,Alveolates-Dinophyceae
021464e35bafc76cb95312c31069529d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.7403727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,Dino-Group-I-Clade-4_X_sp.;,Alveolates-Syndiniales
0216c297fdedc27814b3708f51cad892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.53812913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Stramenopiles,Stramenopiles_X,Labyrinthulea,Labyrinthulales,Labyrinthulaceae,Aplanochytrium,Aplanochytrium_sp.;,Stramenopiles-Other
02203f0cf511b87ac1834f9cfe1f2671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.24657284,0,0,0,0,0,0,Eukaryota,XXX,XXX,XXX,XXX,XXX,XXX,XXX,Other/unknown
0220dce350dbbeb7fffb8728ebf2de11,0,0,0,0,0,0,0,0,0,0,0,0,121.1352017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Hacrobia,Haptophyta,Haptophyta_Clade_HAP3,Haptophyta_Clade_HAP3_X,Haptophyta_Clade_HAP3_XX,Haptophyta_Clade_HAP3_XXX,Haptophyta_Clade_HAP3_XXX_sp.;,Hacrobia-Haptophytes
022303154c7d0a13bb7799697218c13e,897.2917972,685.4205177,587.7700407,971.8281418,799.481762,0,1030.805267,574.2636055,0,1018.534606,683.1608749,0,0,0,0,0,179.9434629,0,630.2473748,0,228.4311776,309.0950809,0,0,0,0,0,0,0,0,793.4761323,0,0,0,0,0,0,0,205.4836609,0,807.8355876,1785.385919,454.3185379,0,2010.411379,423.9188253,0,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B-Group-I,RAD-B-Group-I_X,RAD-B-Group-I_X_sp.;,Rhizaria-Radiolaria
0226c143b853ba418a68883f8abe3528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.7087264,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Leegaardiellidae_B,Leegaardiella,Leegaardiella_sp.;,Alveolates-Ciliates
0239f1829e7cca1c335b1f792e203185,0,0,0,0,0,308.175996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-16,Dino-Group-II-Clade-16_X,Dino-Group-II-Clade-16_X_sp.;,Alveolates-Syndiniales
023c4a32c308759dc133e76c5ab931e8,0,0,0,0,0,0,0,0,0,0,311.8777907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.;,Alveolates-Syndiniales
024247e0857566851a41445f0d36c2f9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814.801413,0,0,0,0,0,0,0,0,0,0,1839.735845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.;,Stramenopiles-MAST
02450f61cdf76ff2be123fc2942ca0df,0,0,0,0,0,0,0,0,0,0,371.2830842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.;,Stramenopiles-MAST
0249583b50245bc0a5e4ea5a49d254d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528.176255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-II,XXX,XXX,XXX,Alveolates-Syndiniales
02497a305e46b8c039dfb53a6af143ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.36589787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Stramenopiles,Stramenopiles_X,Stramenopiles_XX,Stramenopiles_XXX,Stramenopiles_XXXX,Stramenopiles_XXXXX,Stramenopiles_XXXXX_sp.;,Stramenopiles-Other
024db677e87a6400cb8aac6cec0aaf03,0,0,0,0,0,0,634.3417027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Dolichomastigales,Dolichomastigaceae,Dolichomastigaceae-B,Dolichomastigaceae-B_sp.;,Archaeplastids
02502835a5c4992efd1311e911593599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.29941208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiida_X,Strombidiida_XX,Strombidiida_XX_sp.;,Alveolates-Ciliates
0254012369abd8705b509a43cd6d5815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.0440675,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.;,Alveolates-Syndiniales
025647f79beadef6afa03df9edc01cbb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.37883954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,XXX,XXX,XXX,XXX,XXX,XXX,XXX,Other/unknown
026086307505a5112fe3545b7d863373,0,0,0,0,0,0,0,0,117.7364532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.5388708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Stramenopiles,Stramenopiles_X,MOCH,MOCH-2,MOCH-2_X,MOCH-2_XX,MOCH-2_XX_sp.;,Stramenopiles-Other
0266c9da5e8f7f37f9e869c13a3b45a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.7326504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.;,Alveolates-Syndiniales
0267343b899a7bfeed177cad3c2846ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.29941208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,XXX,XXX,XXX,XXX,XXX,XXX,XXX,Other/unknown
0267e8d9fbe690ffa7bbf55a9b8222d3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885.1359134,0,0,0,0,0,0,0,0,0,1436.578122,1325.412671,0,587.0427382,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Rhizaria,Radiolaria,Acantharea,Arthracanthida-Symphyacanthida,Arthracanthida-Symphyacanthida_X,XXX,XXX,Rhizaria-Radiolaria
026bc552b36659d4c97ee45f58515d8b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.8790224,0,0,1440.01224,0,0,0,0,0,0,0,0,0,737.5890148,2008.559159,1028.194586,0,0,0,0,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.;,Hacrobia-Haptophytes
026f3791b318ea3037d12a85940ce1f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595.6865841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Stramenopiles,Ochrophyta,Pelagophyceae,XXX,XXX,XXX,XXX,Stramenopiles-Pelagophytes
026fe15cdd6b8e0c5f1a03eb388bcb75,0,0,0,0,0,0,0,0,1151.200876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-15,Dino-Group-II-Clade-15_X,Dino-Group-II-Clade-15_X_sp.;,Alveolates-Syndiniales
027033ef183c47d06b7d8ac1af759761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.8981004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,XXX,XXX,XXX,XXX,XXX,XXX,XXX,Other/unknown
02772df664f0283d7e8acbe747a8048a,0,0,0,0,0,0,0,0,0,0,0,781.3934618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575.3696312,Eukaryota,Alveolata,Dinophyta,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,XXX,XXX,Alveolates-Dinophyceae
02782a439ea2eb87712b3bce94dc4853,0,0,0,0,0,0,0,0,549.4367815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.4807455,0,0,385.4233985,387.9256598,0,0,0,0,0,0,0,0,0,0,265.4080756,443.4730984,0,0,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.;,Alveolates-Syndiniales
027902df4aecbda70a50360ad109ee5c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.9457517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,XXX,XXX,XXX,XXX,XXX,Dinoflagellates-other
0288aa4a1c04410c441c47e618ddf4ca,0,0,0,0,0,0,713.6344156,0,0,0,0,0,0,0,0,0,0,172.9509787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.1732399,286.938024,0,0,0,0,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_X,Acantharea_XX,Acantharea_XXX,Acantharea_XXX_sp.;,Rhizaria-Radiolaria
0288e46427027f792bfaa2769440c510,0,0,0,0,0,0,0,0,0,0,0,0,80.75680115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,XXX,XXX,XXX,XXX,Hacrobia-Haptophytes
028de3fa5571ac127ae2914cd1a81dea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.9683435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,XXX,XXX,Alveolates-Dinophyceae
